id_client;sexe;date_naissance;enfant_conduite_accompagne;nombre_enfants;revenus;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
591330652;F;1954-12-19;0;0;34671;Private;Minivan;no;0;7.0;z_Highly Rural/ Rural;2022-01-10 09:54:06;complet;dev_express;280.92
195933426;M;2014-05-17;0;2;44022;Private;Sports Car;no;0;13.0;Highly Urban/ Urban;2022-02-26 17:17:54;complet;dev_premium;400.38
753800009;F;1989-04-08;1;2;0;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;2022-01-03 08:13:56;complet;dev_express;268.53
229711979;M;1963-06-18;0;0;;Private;Minivan;yes;0;;Highly Urban/ Urban;2022-01-27 16:05:26;complet;dev_integral;303.81
270029813;M;1938-04-01;0;0;42156;Commercial;Panel Truck;no;2;8.0;z_Highly Rural/ Rural;2022-05-26 01:19:31;complet;dev_integral;323.88
949937496;F;1973-10-20;0;1;0;Private;Minivan;no;3;1.0;Highly Urban/ Urban;2022-03-07 14:13:21;complet;dev_integral;335.54
167555506;F;1972-11-11;0;0;36302;Private;z_SUV;no;3;;Highly Urban/ Urban;2022-04-16 20:05:05;complet;dev_express;277.37
705235711;M;1978-12-13;0;2;35256;Private;z_SUV;no;3;6.0;Highly Urban/ Urban;2022-05-23 01:28:29;complet;dev_express;261.07
133422221;F;1955-03-01;0;2;26763;Private;z_SUV;no;0;11.0;Highly Urban/ Urban;2022-01-08 06:18:48;complet;dev_premium;452.78
854714763;M;2002-06-22;0;1;70565;Private;Minivan;no;0;21.0;Highly Urban/ Urban;2022-05-29 04:55:24;complet;dev_integral;333.27
343314151;M;1952-04-03;1;2;44830;Private;Minivan;yes;1;8.0;Highly Urban/ Urban;2022-01-10 03:39:01;complet;dev_integral;310.58
927875675;F;1967-09-05;0;0;83033;Private;Minivan;no;0;;Highly Urban/ Urban;2022-04-18 14:58:12;complet;dev_integral;311.12
825541637;M;2011-09-25;0;2;152787;Private;Minivan;no;1;18.0;Highly Urban/ Urban;2022-01-16 03:51:45;complet;dev_express;262.33
92691593;M;1945-11-16;0;0;50100;Commercial;Van;yes;2;7.0;Highly Urban/ Urban;2022-01-02 13:57:06;complet;dev_express;264.89
740607512;M;1955-06-14;0;0;131277;Commercial;Van;no;3;16.0;Highly Urban/ Urban;2022-03-18 04:49:48;complet;dev_integral;331.57
528375582;M;1949-08-06;0;0;138854;Private;Sports Car;no;0;14.0;Highly Urban/ Urban;2022-01-19 09:26:29;complet;dev_premium;471.73
685834429;M;2012-02-22;0;3;77830;Commercial;z_SUV;no;0;11.0;Highly Urban/ Urban;2022-05-06 19:13:16;complet;dev_integral;294.57
549794102;F;1957-05-02;0;1;39811;Commercial;z_SUV;no;3;4.0;Highly Urban/ Urban;2022-04-27 00:03:33;complet;dev_express;253.56
720667319;M;2010-05-26;0;0;136458;Private;Minivan;no;4;19.0;Highly Urban/ Urban;2022-02-16 20:52:00;complet;dev_express;276.9
514525729;F;1933-12-08;0;0;;Private;Pickup;no;0;14.0;Highly Urban/ Urban;2022-03-06 03:04:38;complet;dev_integral;293.95
872514261;M;1983-06-19;0;0;37092;Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;2022-01-07 02:54:30;complet;dev_express;274.3
895826770;M;1950-10-10;0;1;118870;Private;Minivan;yes;0;16.0;Highly Urban/ Urban;2022-02-23 11:01:49;complet;dev_express;273.49
165295532;F;1981-03-17;1;1;118663;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;2022-04-11 10:47:39;complet;dev_integral;291.08
214882221;F;1985-08-09;0;0;;Private;Sports Car;no;1;15.0;Highly Urban/ Urban;2022-03-16 21:12:01;complet;dev_integral;304.57
342861311;F;1979-12-17;0;0;0;Commercial;Minivan;no;2;11.0;Highly Urban/ Urban;2022-05-13 08:26:09;complet;dev_express;281.08
429128652;M;1975-02-26;0;0;110911;Commercial;Panel Truck;yes;1;7.0;Highly Urban/ Urban;2022-01-08 21:15:51;complet;dev_express;278.25
981057971;F;1951-08-01;0;0;109437;Private;Van;yes;0;3.0;Highly Urban/ Urban;2022-03-13 10:59:15;complet;dev_express;269.56
71181985;M;1945-09-29;0;0;30969;Commercial;Pickup;yes;3;8.0;Highly Urban/ Urban;2022-01-05 22:40:15;complet;dev_express;266.91
931868441;F;1985-03-01;3;4;71905;Commercial;Pickup;no;1;8.0;Highly Urban/ Urban;2022-02-17 01:45:20;complet;dev_premium;436.75
639006903;M;1931-11-19;0;0;0;Private;z_SUV;no;0;16.0;z_Highly Rural/ Rural;2022-04-14 05:13:00;complet;dev_premium;346.53
519292395;M;1945-07-05;0;0;0;Private;z_SUV;no;2;10.0;Highly Urban/ Urban;2022-02-10 01:05:21;complet;dev_express;259.31
986627860;M;1951-12-31;1;3;80052;Commercial;Minivan;no;0;9.0;z_Highly Rural/ Rural;2022-04-17 21:45:58;complet;dev_integral;296.6
792196051;F;2009-04-25;0;0;;Commercial;Sports Car;no;7;1.0;Highly Urban/ Urban;2022-02-15 14:51:15;complet;dev_integral;333.2
607351322;M;2019-08-07;0;0;137657;Commercial;Panel Truck;no;0;5.0;Highly Urban/ Urban;2022-04-07 15:44:29;complet;dev_integral;309.22
454175399;M;1934-11-21;0;3;0;Private;z_SUV;no;8;5.0;Highly Urban/ Urban;2022-01-11 21:36:58;complet;dev_express;266.33
611811934;M;1958-10-13;0;0;256870;Commercial;Panel Truck;no;0;16.0;Highly Urban/ Urban;2022-01-29 06:11:36;complet;dev_express;283.22
790529683;M;1964-05-29;0;0;219768;Commercial;Panel Truck;yes;5;19.0;Highly Urban/ Urban;2022-01-27 10:26:14;complet;dev_express;267.29
206196303;F;2019-02-27;0;2;58228;Private;Minivan;no;0;7.0;Highly Urban/ Urban;2022-04-09 17:13:23;complet;dev_integral;286.38
647719405;F;2002-04-20;0;2;76123;Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;2022-02-04 22:31:43;complet;dev_integral;290.17
594117257;M;2013-06-24;0;2;76488;Private;Minivan;no;2;9.0;Highly Urban/ Urban;2022-04-13 19:59:01;complet;dev_premium;351.77
349489914;M;1983-12-09;0;0;;Commercial;Van;yes;1;14.0;Highly Urban/ Urban;2022-03-01 04:29:22;complet;dev_premium;386.43
877546076;F;1960-12-12;0;0;0;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-02-13 11:48:07;complet;dev_premium;345.84
351251758;M;1959-03-29;0;3;39923;Commercial;Van;yes;2;1.0;Highly Urban/ Urban;2022-03-27 04:34:07;complet;dev_integral;323.63
533416676;M;1973-11-08;0;0;107047;Private;Sports Car;no;0;14.0;Highly Urban/ Urban;2022-03-26 22:33:03;complet;dev_express;254.9
616164342;F;1942-05-05;0;0;97775;Private;Pickup;no;0;;Highly Urban/ Urban;2022-04-05 17:32:06;complet;dev_premium;400.38
592505103;F;2014-01-18;0;0;2825;Private;z_SUV;no;2;16.0;z_Highly Rural/ Rural;2022-01-23 22:34:08;complet;dev_premium;486.84
46413377;M;1946-11-10;0;0;82709;Commercial;Pickup;no;0;16.0;Highly Urban/ Urban;2022-02-14 23:26:36;complet;dev_integral;297.43
671423077;F;1967-10-27;0;0;31114;Private;Pickup;no;0;;Highly Urban/ Urban;2022-03-31 03:07:24;complet;dev_express;278.49
413358029;M;1972-08-12;0;0;0;Private;Pickup;no;1;1.0;Highly Urban/ Urban;2022-05-11 06:47:38;complet;dev_integral;336.95
993108634;F;1985-01-02;0;3;0;Private;z_SUV;no;7;1.0;Highly Urban/ Urban;2022-03-24 15:19:18;complet;dev_integral;332.19
597271892;M;1950-03-08;0;0;6576;Private;Pickup;no;6;1.0;Highly Urban/ Urban;2022-03-29 12:51:42;complet;dev_express;262.21
617024306;F;1987-03-27;0;3;;Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;2022-01-02 23:38:39;complet;dev_integral;312.99
952827285;M;1954-02-02;1;2;30939;Commercial;Pickup;yes;5;1.0;Highly Urban/ Urban;2022-05-29 03:14:16;complet;dev_integral;327.81
738770352;M;2007-01-10;0;0;99488;Private;Van;no;11;16.0;Highly Urban/ Urban;2022-04-18 23:11:04;complet;dev_integral;328.43
48190781;M;1957-06-12;0;0;14600;Private;Minivan;no;2;1.0;z_Highly Rural/ Rural;2022-04-17 11:37:04;complet;dev_integral;308.61
797568231;M;1940-06-10;0;0;81493;Commercial;Minivan;yes;6;7.0;Highly Urban/ Urban;2022-03-08 08:49:18;complet;dev_integral;327.04
596152711;F;1934-07-21;0;0;81937;Private;Sports Car;no;0;12.0;Highly Urban/ Urban;2022-04-28 19:59:16;complet;dev_express;279.62
964114982;M;1976-09-13;0;0;86603;Commercial;z_SUV;no;1;7.0;z_Highly Rural/ Rural;2022-04-05 14:33:17;complet;dev_premium;468.07
8467576;M;1981-04-07;2;2;21891;Commercial;Minivan;no;0;5.0;Highly Urban/ Urban;2022-03-30 17:39:25;complet;dev_premium;517.59
233385530;F;1964-11-12;0;0;61567;Private;Minivan;no;2;1.0;Highly Urban/ Urban;2022-04-09 15:27:18;complet;dev_integral;305.85
299673154;F;1960-08-28;0;0;100788;Commercial;Panel Truck;no;6;18.0;Highly Urban/ Urban;2022-05-06 19:05:37;complet;dev_express;276.68
40478781;F;1952-05-15;1;1;40662;Private;z_SUV;no;4;11.0;z_Highly Rural/ Rural;2022-04-29 01:23:36;complet;dev_integral;332.02
460636426;F;1975-05-01;0;0;38391;Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;2022-01-03 09:08:34;complet;dev_express;263.56
950870120;M;2003-05-13;0;0;61077;Commercial;Panel Truck;yes;1;4.0;z_Highly Rural/ Rural;2022-05-09 02:38:56;complet;dev_vip;990.87
333567382;F;1931-07-29;0;0;;Commercial;Pickup;yes;0;17.0;Highly Urban/ Urban;2022-01-22 15:35:39;complet;dev_integral;283.1
197692132;F;2014-01-15;0;0;30469;Private;Minivan;no;0;15.0;Highly Urban/ Urban;2022-04-29 09:35:22;complet;dev_express;251.78
252778951;F;1950-10-01;0;0;54096;Commercial;Panel Truck;yes;5;;Highly Urban/ Urban;2022-02-24 09:29:20;complet;dev_integral;317.55
341162899;F;1965-10-24;0;0;0;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;2022-04-01 04:04:04;complet;dev_express;260.14
624914462;F;1940-12-13;0;0;81474;Commercial;Pickup;no;3;13.0;Highly Urban/ Urban;2022-02-12 03:31:15;complet;dev_express;257.05
547910569;F;1964-10-07;0;4;46214;Private;Van;yes;0;12.0;Highly Urban/ Urban;2022-04-19 19:52:57;complet;dev_integral;314.58
69005880;M;1944-12-12;0;3;1344;Commercial;z_SUV;no;2;6.0;Highly Urban/ Urban;2022-02-06 22:10:32;complet;dev_premium;403.76
100830732;F;1963-12-02;0;2;7313;Private;Sports Car;no;0;9.0;Highly Urban/ Urban;2022-01-07 04:46:30;complet;dev_integral;286.7
923020250;F;1994-05-10;0;0;0;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;2022-03-19 01:46:03;complet;dev_premium;372.86
1860885;F;1951-03-11;0;0;;Private;Pickup;no;0;;Highly Urban/ Urban;2022-03-10 21:24:19;complet;dev_integral;312.17
932686219;F;1973-10-26;0;0;33522;Commercial;Pickup;yes;0;19.0;Highly Urban/ Urban;2022-05-08 21:30:12;complet;dev_integral;330.35
736860175;F;1936-06-24;0;2;55262;Commercial;z_SUV;no;0;7.0;Highly Urban/ Urban;2022-03-09 21:30:33;complet;dev_express;277.86
278169212;M;1950-10-17;0;0;9619;Private;z_SUV;no;2;15.0;Highly Urban/ Urban;2022-04-20 18:29:34;complet;dev_express;262.75
652872436;F;1943-05-21;0;0;100085;Commercial;Pickup;yes;3;1.0;Highly Urban/ Urban;2022-04-05 00:30:18;complet;dev_integral;309.76
353028480;M;1975-07-03;0;1;87621;Private;z_SUV;no;4;9.0;Highly Urban/ Urban;2022-05-20 14:23:07;complet;dev_integral;286.59
743964218;M;1959-08-02;0;1;9981;Private;z_SUV;no;1;6.0;Highly Urban/ Urban;2022-03-03 09:25:00;complet;dev_integral;281.18
492542727;F;1954-04-15;1;3;15796;Private;z_SUV;no;2;1.0;Highly Urban/ Urban;2022-03-12 08:44:48;complet;dev_express;279.9
699416315;F;1940-10-25;0;2;63695;Private;Sports Car;no;0;12.0;Highly Urban/ Urban;2022-01-06 12:56:42;complet;dev_express;250.4
247903379;M;1995-12-20;0;0;;Commercial;Pickup;yes;7;4.0;Highly Urban/ Urban;2022-01-17 08:56:47;complet;dev_express;273.39
431950127;F;1932-08-04;0;2;12236;Private;z_SUV;no;1;8.0;Highly Urban/ Urban;2022-03-04 00:51:12;complet;dev_integral;313.04
598425831;F;1971-07-10;0;0;148168;Private;z_SUV;no;0;20.0;Highly Urban/ Urban;2022-02-28 08:01:27;complet;dev_premium;494.82
45380209;M;1985-06-09;0;0;62486;Commercial;Van;no;0;4.0;Highly Urban/ Urban;2022-03-22 17:53:29;complet;dev_express;251.72
504971762;F;1999-07-02;0;3;45828;Commercial;Minivan;no;0;10.0;Highly Urban/ Urban;2022-05-09 14:13:00;complet;dev_express;264.01
423647201;F;1987-12-20;0;0;90468;Commercial;Pickup;no;0;;Highly Urban/ Urban;2022-03-11 14:38:24;complet;dev_integral;286.08
898631869;F;1971-12-23;0;0;78374;Commercial;Van;yes;5;1.0;Highly Urban/ Urban;2022-02-19 23:44:36;complet;dev_integral;315.16
141445656;F;1987-06-10;0;2;0;Private;Sports Car;no;2;8.0;Highly Urban/ Urban;2022-04-28 20:05:16;complet;dev_premium;462.31
937542593;M;1996-04-06;0;0;162255;Private;Pickup;yes;0;1.0;Highly Urban/ Urban;2022-03-01 15:58:26;complet;dev_integral;291.06
592859964;M;1987-03-14;2;3;90991;Private;Minivan;yes;1;1.0;Highly Urban/ Urban;2022-01-17 02:58:37;complet;dev_integral;289.12
627828331;M;1965-01-30;0;0;10376;Private;z_SUV;no;0;9.0;z_Highly Rural/ Rural;2022-03-12 07:57:05;complet;dev_premium;397.59
459294600;M;1976-09-03;0;0;76778;Private;Sports Car;no;1;5.0;Highly Urban/ Urban;2022-04-14 03:21:10;complet;dev_express;265.08
736971720;M;1990-01-04;0;0;86268;Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;2022-02-17 11:06:56;complet;dev_express;253.09
86772573;F;1965-02-14;0;0;50519;Private;Minivan;no;2;11.0;Highly Urban/ Urban;2022-04-19 19:04:55;complet;dev_integral;281.06
857236178;M;1949-05-29;1;2;11559;Commercial;Pickup;no;0;5.0;z_Highly Rural/ Rural;2022-05-18 10:53:06;complet;dev_integral;289.84
684927392;M;1937-05-02;0;0;66436;Commercial;Pickup;yes;1;12.0;z_Highly Rural/ Rural;2022-03-13 05:28:18;complet;dev_express;284.8
493194995;F;2022-06-13;1;2;204668;Commercial;Van;yes;0;;Highly Urban/ Urban;2022-05-11 14:01:10;complet;dev_express;284.12
634343179;F;2012-02-21;0;0;99247;Commercial;Panel Truck;no;1;;Highly Urban/ Urban;2022-01-11 02:15:32;complet;dev_premium;457.31
231434550;F;2004-06-07;0;0;24411;Private;z_SUV;no;2;6.0;Highly Urban/ Urban;2022-05-09 11:12:39;complet;dev_integral;320.19
668800586;F;1966-11-01;3;3;19502;Commercial;Minivan;no;6;1.0;Highly Urban/ Urban;2022-01-04 12:36:23;complet;dev_integral;321.29
31882806;F;1968-09-15;0;2;10730;Private;z_SUV;no;7;6.0;Highly Urban/ Urban;2022-05-30 20:12:40;complet;dev_express;257.35
207041439;M;1995-11-02;0;0;97916;Private;Minivan;yes;1;9.0;Highly Urban/ Urban;2022-03-06 00:29:49;complet;dev_express;258.32
61087160;M;2000-09-15;0;2;39163;Private;z_SUV;no;7;4.0;Highly Urban/ Urban;2022-01-19 12:12:33;complet;dev_premium;487.49
218098391;F;2017-10-17;0;1;52953;Private;Pickup;no;2;9.0;Highly Urban/ Urban;2022-04-20 02:39:03;complet;dev_integral;332.47
960646647;M;1966-09-27;0;0;0;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;2022-05-24 17:45:20;complet;dev_express;261.61
908029467;F;2002-04-21;0;1;0;Private;z_SUV;no;8;1.0;Highly Urban/ Urban;2022-03-26 13:13:06;complet;dev_express;279.84
831157828;F;1947-01-14;0;0;11954;Private;z_SUV;no;1;8.0;Highly Urban/ Urban;2022-03-23 14:10:11;complet;dev_integral;308.28
100208113;M;1995-08-06;0;0;102904;Commercial;Panel Truck;yes;0;18.0;Highly Urban/ Urban;2022-04-12 00:22:50;complet;dev_integral;283.25
909479253;M;1994-06-09;0;0;150956;Private;Minivan;no;0;11.0;Highly Urban/ Urban;2022-04-15 13:43:31;complet;dev_integral;311.44
603971301;F;1955-06-03;0;0;55727;Commercial;Pickup;yes;1;6.0;Highly Urban/ Urban;2022-04-20 01:02:27;complet;dev_express;254.57
204546735;F;1952-12-14;0;0;24849;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-05-02 23:12:44;complet;dev_integral;318.83
968439150;F;1956-01-20;0;3;16227;Private;Van;yes;6;1.0;Highly Urban/ Urban;2022-05-21 08:38:57;complet;dev_express;270.25
128902374;F;1999-02-07;0;3;66841;Private;z_SUV;no;0;;Highly Urban/ Urban;2022-03-01 18:29:52;complet;dev_express;280.86
602229598;F;1971-02-03;2;2;64957;Private;Minivan;no;3;7.0;Highly Urban/ Urban;2022-05-10 11:14:08;complet;dev_premium;474.7
779624178;F;1952-01-18;0;0;101637;Private;Sports Car;no;1;10.0;Highly Urban/ Urban;2022-03-06 05:10:08;complet;dev_integral;314.87
578135332;F;2019-10-26;0;0;19270;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;2022-05-26 01:21:38;complet;dev_integral;298.09
844879272;F;2001-11-10;1;2;26555;Private;Sports Car;no;1;1.0;Highly Urban/ Urban;2022-04-25 09:36:01;complet;dev_integral;292.34
922967381;M;1963-08-14;0;0;38957;Commercial;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-05-29 19:59:25;complet;dev_premium;325.92
826845293;M;2015-01-28;0;2;33392;Private;Sports Car;no;5;10.0;Highly Urban/ Urban;2022-02-03 15:04:52;complet;dev_express;260.98
462892636;M;1995-08-27;0;2;33571;Commercial;Minivan;no;0;8.0;Highly Urban/ Urban;2022-05-16 00:02:55;complet;dev_express;273.65
195722546;F;1965-01-31;1;3;68330;Private;z_SUV;no;1;10.0;Highly Urban/ Urban;2022-05-15 09:25:14;complet;dev_express;269.08
335375976;M;1949-12-23;0;1;62361;Private;z_SUV;no;2;6.0;Highly Urban/ Urban;2022-05-28 03:24:40;complet;dev_express;266.44
911685716;F;1948-03-19;0;0;18244;Commercial;Pickup;yes;2;11.0;z_Highly Rural/ Rural;2022-03-27 17:26:09;complet;dev_integral;283.43
59670547;M;1973-10-26;0;0;30360;Private;z_SUV;no;4;1.0;Highly Urban/ Urban;2022-02-03 09:48:51;complet;dev_integral;334.71
631212058;F;2015-04-11;0;0;114547;Commercial;Panel Truck;yes;4;8.0;Highly Urban/ Urban;2022-05-06 15:53:44;complet;dev_premium;527.56
640880824;F;2002-09-13;0;0;29079;Private;Minivan;no;3;;z_Highly Rural/ Rural;2022-05-12 06:56:40;complet;dev_premium;386.65
705448628;F;1951-09-19;0;0;80021;Commercial;Van;yes;1;13.0;Highly Urban/ Urban;2022-01-15 18:39:57;complet;dev_integral;297.77
155093200;M;2010-05-13;2;3;18154;Commercial;Pickup;yes;1;1.0;Highly Urban/ Urban;2022-01-24 13:18:40;complet;dev_integral;332.21
715183798;M;1974-10-01;0;0;178356;Private;Pickup;no;0;19.0;Highly Urban/ Urban;2022-03-17 06:56:10;complet;dev_integral;327.59
45398288;M;1931-12-03;0;0;0;Private;z_SUV;no;1;9.0;z_Highly Rural/ Rural;2022-03-29 02:50:07;complet;dev_integral;302.86
173124759;M;2004-08-28;0;0;64032;Private;Pickup;yes;0;;Highly Urban/ Urban;2022-05-10 07:12:09;complet;dev_express;273.02
423712104;F;1963-08-13;0;0;113886;Private;Minivan;no;0;15.0;Highly Urban/ Urban;2022-03-14 05:41:38;complet;dev_express;263.93
102863719;F;1948-11-21;0;0;32073;Private;Pickup;no;0;10.0;z_Highly Rural/ Rural;2022-05-31 13:57:15;complet;dev_premium;522.24
356334131;F;2017-03-15;0;0;149937;Private;z_SUV;no;0;7.0;Highly Urban/ Urban;2022-05-10 23:39:15;complet;dev_integral;332.65
937573684;F;1965-03-14;0;3;33043;Commercial;Pickup;no;0;1.0;Highly Urban/ Urban;2022-05-14 00:58:28;complet;dev_express;253.61
361438642;F;1937-12-24;0;0;111961;Commercial;Van;no;2;12.0;Highly Urban/ Urban;2022-05-07 14:05:04;complet;dev_express;252.16
10755990;F;1970-04-25;0;0;54639;Private;Pickup;yes;1;1.0;z_Highly Rural/ Rural;2022-05-17 22:41:48;complet;dev_integral;329.41
609374475;M;1971-08-19;0;0;5292;Commercial;Minivan;yes;0;8.0;Highly Urban/ Urban;2022-03-17 06:05:38;complet;dev_integral;298.3
102262070;F;1978-12-21;0;0;146882;Commercial;Van;yes;3;10.0;Highly Urban/ Urban;2022-03-15 03:25:16;complet;dev_premium;430.52
877277908;F;1971-06-07;0;0;149854;Private;Minivan;no;0;13.0;Highly Urban/ Urban;2022-03-30 17:24:37;complet;dev_express;272.23
961642063;F;1964-11-27;0;0;75210;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-01-21 20:42:50;complet;dev_express;263.8
64979459;M;1961-03-09;0;3;5768;Commercial;z_SUV;no;2;1.0;Highly Urban/ Urban;2022-01-18 19:29:14;complet;dev_express;259.98
834563499;F;2005-04-21;0;0;4216;Commercial;Minivan;yes;1;17.0;Highly Urban/ Urban;2022-04-19 21:43:17;complet;dev_integral;286.67
580997822;M;1966-03-20;0;0;36978;Commercial;Pickup;yes;0;7.0;z_Highly Rural/ Rural;2022-05-18 13:33:24;complet;dev_premium;372.34
65962225;M;1967-02-17;0;0;78387;Private;Minivan;no;0;21.0;Highly Urban/ Urban;2022-04-04 15:50:44;complet;dev_express;268.0
181750125;M;1968-06-27;0;2;135035;Private;Minivan;yes;0;8.0;Highly Urban/ Urban;2022-03-25 07:11:37;complet;dev_integral;319.24
535310073;F;1962-09-05;0;2;79557;Commercial;Minivan;no;7;1.0;Highly Urban/ Urban;2022-03-23 12:28:36;complet;dev_integral;282.89
777827288;F;1989-11-13;0;0;105960;Commercial;Panel Truck;yes;0;11.0;Highly Urban/ Urban;2022-03-25 13:33:27;complet;dev_express;275.68
685041790;M;1994-05-25;0;0;;Private;Minivan;yes;0;22.0;Highly Urban/ Urban;2022-02-23 20:23:47;complet;dev_integral;334.94
283273689;F;1940-12-16;0;0;128083;Commercial;z_SUV;no;4;10.0;Highly Urban/ Urban;2022-04-08 12:44:29;complet;dev_premium;517.07
542113653;M;1954-08-11;0;0;46948;Private;Minivan;no;0;;Highly Urban/ Urban;2022-02-25 05:54:55;complet;dev_integral;336.76
521446300;F;1955-11-10;0;0;39907;Private;z_SUV;no;2;8.0;Highly Urban/ Urban;2022-02-07 00:44:53;complet;dev_integral;285.04
757021407;M;2019-02-01;1;2;0;Commercial;Minivan;no;0;4.0;z_Highly Rural/ Rural;2022-04-01 01:13:47;complet;dev_integral;315.15
393735825;M;2007-02-23;0;0;109533;Private;Minivan;no;3;;Highly Urban/ Urban;2022-05-25 18:59:56;complet;dev_express;269.36
316450995;F;1943-02-08;0;0;29879;Private;z_SUV;no;5;7.0;Highly Urban/ Urban;2022-04-21 16:29:21;complet;dev_express;261.39
943420759;F;1964-01-01;0;0;22741;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;2022-05-31 05:19:06;complet;dev_premium;341.99
31898590;M;1991-08-14;0;0;;Commercial;Pickup;no;0;1.0;Highly Urban/ Urban;2022-02-19 08:11:18;complet;dev_express;271.28
335621030;F;1963-08-19;4;4;48622;Private;z_SUV;no;9;6.0;Highly Urban/ Urban;2022-05-23 14:29:35;complet;dev_integral;332.42
705048911;M;1939-04-18;0;2;89607;Commercial;Pickup;no;0;4.0;z_Highly Rural/ Rural;2022-02-24 11:57:19;complet;dev_integral;322.96
406648980;M;1941-07-11;0;1;51551;Private;Sports Car;no;0;;Highly Urban/ Urban;2022-05-28 16:47:33;complet;dev_express;277.92
593790135;F;1946-06-05;0;0;34920;Private;Minivan;no;0;9.0;Highly Urban/ Urban;2022-05-18 20:48:36;complet;dev_express;251.69
187505859;M;1969-07-22;0;1;35475;Commercial;Panel Truck;yes;4;1.0;Highly Urban/ Urban;2022-03-12 12:59:08;complet;dev_express;284.6
669524768;M;1971-01-30;1;2;53245;Commercial;Pickup;yes;2;8.0;z_Highly Rural/ Rural;2022-03-06 13:23:43;complet;dev_express;262.22
978491576;M;1934-04-07;0;0;;Commercial;Pickup;yes;3;1.0;Highly Urban/ Urban;2022-03-04 01:37:05;complet;dev_express;283.8
720116173;M;1952-06-04;0;3;49098;Commercial;Pickup;yes;2;13.0;z_Highly Rural/ Rural;2022-05-10 23:21:25;complet;dev_premium;393.63
154342859;M;1977-02-17;0;3;;Private;Pickup;yes;3;9.0;Highly Urban/ Urban;2022-04-08 22:16:19;complet;dev_express;280.57
495268398;F;1965-07-04;0;0;53329;Commercial;z_SUV;no;1;1.0;Highly Urban/ Urban;2022-01-20 06:01:27;complet;dev_express;268.71
29304624;F;1957-12-03;0;2;;Private;Minivan;yes;2;;z_Highly Rural/ Rural;2022-01-06 05:05:28;complet;dev_express;253.2
720443111;F;1987-02-01;0;1;0;Private;Sports Car;no;2;8.0;z_Highly Rural/ Rural;2022-01-07 02:17:29;complet;dev_integral;289.94
716341380;F;1974-08-02;0;0;22613;Private;Pickup;yes;1;1.0;Highly Urban/ Urban;2022-05-04 21:01:36;complet;dev_express;284.96
677580632;M;2018-08-07;0;0;145735;Private;Pickup;no;2;15.0;Highly Urban/ Urban;2022-05-05 07:55:20;complet;dev_integral;332.61
244270992;F;2019-10-26;3;3;85081;Private;Sports Car;no;7;18.0;Highly Urban/ Urban;2022-03-14 00:41:34;complet;dev_express;275.26
12685449;M;1935-06-30;0;0;74719;Private;Minivan;no;2;12.0;Highly Urban/ Urban;2022-02-13 12:27:51;complet;dev_express;251.14
492343813;M;1937-10-19;0;0;39193;Private;Minivan;yes;0;17.0;z_Highly Rural/ Rural;2022-03-27 16:30:18;complet;dev_integral;306.94
232977644;F;1967-11-29;0;0;61964;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;2022-02-02 14:25:47;complet;dev_integral;301.48
42455096;F;1940-12-24;1;1;77698;Commercial;Panel Truck;yes;0;14.0;z_Highly Rural/ Rural;2022-05-22 06:17:46;complet;dev_integral;310.27
22219151;M;1965-05-09;0;0;33648;Private;Sports Car;no;2;9.0;Highly Urban/ Urban;2022-02-03 18:51:28;complet;dev_integral;281.05
932443844;M;1996-05-05;0;0;30588;Private;z_SUV;no;3;7.0;Highly Urban/ Urban;2022-04-17 11:05:04;complet;dev_express;251.67
163534580;F;1955-11-29;0;0;64106;Private;Sports Car;no;0;9.0;Highly Urban/ Urban;2022-01-30 11:38:07;complet;dev_integral;284.24
141092115;M;1951-05-16;0;0;183558;Private;z_SUV;no;3;12.0;Highly Urban/ Urban;2022-01-04 23:37:25;complet;dev_integral;282.57
765985821;F;1994-11-30;0;2;49098;Private;Pickup;yes;2;11.0;z_Highly Rural/ Rural;2022-02-20 01:38:02;complet;dev_premium;469.2
585235036;M;1986-11-30;0;0;79078;Private;z_SUV;no;0;18.0;Highly Urban/ Urban;2022-03-22 18:25:21;complet;dev_integral;320.68
534146705;M;1952-03-23;0;0;;Private;Sports Car;no;0;20.0;Highly Urban/ Urban;2022-04-14 03:08:54;complet;dev_integral;304.81
